date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:14	18839/18839	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/payment_list.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/payment_list.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:14	13010/13010	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:54:57%20GMT	https://truelysell-admin.dreamguystech.com/template/ratingstype.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/ratingstype.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:14	20220/20220	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:54:57%20GMT	https://truelysell-admin.dreamguystech.com/template/review-reports.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/review-reports.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:14	12829/12829	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:54:57%20GMT	https://truelysell-admin.dreamguystech.com/template/subscriptions.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/subscriptions.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:15	15174/15174	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/wallet.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/wallet.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:15	16650/16650	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/service-providers.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/service-providers.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:15	14567/14567	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/settings.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/settings.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:15	20981/20981	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:54:57%20GMT	https://truelysell-admin.dreamguystech.com/template/chat.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/chat.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:16	14848/14848	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:54:57%20GMT	https://truelysell-admin.dreamguystech.com/template/calendar.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/calendar.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:16	18223/18223	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/inbox.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/inbox.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:16	2433/2433	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/register.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/register.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:16	1704/1704	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:54:57%20GMT	https://truelysell-admin.dreamguystech.com/template/forgot-password.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/forgot-password.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:17	1683/1683	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/lock-screen.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/lock-screen.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:17	1273/1273	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:54:57%20GMT	https://truelysell-admin.dreamguystech.com/template/error-404.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/error-404.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:17	1273/1273	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:54:57%20GMT	https://truelysell-admin.dreamguystech.com/template/error-500.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/error-500.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:18	16748/16748	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/users.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/users.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:18	10671/10671	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:54:57%20GMT	https://truelysell-admin.dreamguystech.com/template/blank-page.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/blank-page.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:18	12550/12550	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/maps-vector.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/maps-vector.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:18	65714/65714	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/components.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/components.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:19	14639/14639	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/form-basic-inputs.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/form-basic-inputs.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:19	17369/17369	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/form-input-groups.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/form-input-groups.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:19	19854/19854	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/form-horizontal.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/form-horizontal.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:19	17645/17645	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/form-vertical.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/form-vertical.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:20	12716/12716	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/form-mask.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/form-mask.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:20	22131/22131	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/form-validation.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/form-validation.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:20	18009/18009	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/tables-basic.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/tables-basic.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:20	15362/15362	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Oct%202022%2018:55:01%20GMT	https://truelysell-admin.dreamguystech.com/template/data-tables.html	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/data-tables.html	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:21	74954/74954	---M--	200	added ('OK')	image/jpeg	etag:%22124ca-5eac6d01de6af%22	https://truelysell-admin.dreamguystech.com/template/assets/img/customer/user-05.jpg	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/img/customer/user-05.jpg	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:23	63846/63846	---M--	200	added ('OK')	image/jpeg	etag:%22f966-5eac6d01df64f%22	https://truelysell-admin.dreamguystech.com/template/assets/img/customer/user-06.jpg	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/img/customer/user-06.jpg	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:24	61790/61790	---M--	200	added ('OK')	image/jpeg	etag:%22f15e-5eac6d01e158f%22	https://truelysell-admin.dreamguystech.com/template/assets/img/customer/user-07.jpg	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/img/customer/user-07.jpg	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:25	69780/69780	---M--	200	added ('OK')	image/jpeg	etag:%2211094-5eac6d01dd70f%22	https://truelysell-admin.dreamguystech.com/template/assets/img/customer/user-08.jpg	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/img/customer/user-08.jpg	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:26	74888/74888	---M--	200	added ('OK')	image/jpeg	etag:%2212488-5eac6d01b566f%22	https://truelysell-admin.dreamguystech.com/template/assets/img/customer/user-09.jpg	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/img/customer/user-09.jpg	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:27	107825/107825	---M--	200	added ('OK')	image/jpeg	etag:%221a531-5eac6d01e158f%22	https://truelysell-admin.dreamguystech.com/template/assets/img/customer/user-02.jpg	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/img/customer/user-02.jpg	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:28	73162/73162	---M--	200	added ('OK')	image/jpeg	etag:%2211dca-5eac6d01b75af%22	https://truelysell-admin.dreamguystech.com/template/assets/img/customer/user-03.jpg	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/img/customer/user-03.jpg	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:29	68845/68845	---M--	200	added ('OK')	image/jpeg	etag:%2210ced-5eac6d01b660f%22	https://truelysell-admin.dreamguystech.com/template/assets/img/customer/user-04.jpg	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/img/customer/user-04.jpg	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:30	89503/89503	---M-Z	200	added ('OK')	application/javascript	etag:%2215d9f-5eac6cfff23b0-gzip%22	https://truelysell-admin.dreamguystech.com/template/assets/js/jquery-3.6.0.min.js	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/js/jquery-3.6.0.min.js	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:30	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%22520c-5eac6cffd3f50-gzip%22	https://truelysell-admin.dreamguystech.com/template/assets/js/popper.min.js	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/js/popper.min.js	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:31	78135/78135	---M-Z	200	added ('OK')	application/javascript	etag:%2213137-5eac6d020868f-gzip%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/bootstrap/js/bootstrap.bundle.min.js	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/bootstrap/js/bootstrap.bundle.min.js	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:32	4724/4724	---M-Z	200	added ('OK')	application/javascript	etag:%221274-5eac6d035b46f-gzip%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/slimscroll/jquery.slimscroll.min.js	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/slimscroll/jquery.slimscroll.min.js	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:33	4820/4820	---M-Z	200	added ('OK')	application/javascript	etag:%2212d4-5eac6cffafd30-gzip%22	https://truelysell-admin.dreamguystech.com/template/assets/js/admin.js	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/js/admin.js	(from https://truelysell-admin.dreamguystech.com/template/index.html)
21:23:34	130906/130906	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221ff5a-5eac6d035858f%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.eot	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.eot	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:35	130906/130906	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221ff5a-5eac6d035858f%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.eot?	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:36	75336/75336	---M--	200	added ('OK')	text/html	etag:%2212648-5eac6d035664f%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.html	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:37	88428/88428	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221596c-5eac6d03556af%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.woff	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.woff	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:38	130600/130600	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%221fe28-5eac6d031dc0f%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.ttf	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:41	34394/34394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22865a-5eac6d035952f%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400.eot	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400.eot	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:42	700503/700503	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ab057-5eac6d033530f%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.svg	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-brands-400.svg	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:42	34394/34394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22865a-5eac6d035952f%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:43	13584/13584	---M--	200	added ('OK')	text/html	etag:%223510-5eac6d03575ef%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400.html	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:44	16804/16804	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2241a4-5eac6d031cc6f%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400.woff	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400.woff	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
21:23:45	34096/34096	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%228530-5eac6d0317e4f%22	https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/windg/Desktop/theme-html/admin%20black%20pink/truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	(from https://truelysell-admin.dreamguystech.com/template/assets/plugins/fontawesome/css/all.min.css)
